,url,title,rating,reviews,prep_time,calories_per_serving,ingredients_flat
59,https://www.bigoven.com/recipe/slow-cooker-cashew-chicken/955495,Slow Cooker Cashew Chicken,1,1,255,316,"{u'cashews': u'196.666666666667 ml', u'boneless, skinless chicken thighs': u'1.51666666666667 kg', u'reduced sodium soy sauce': u'98.3333333333333 ml', u'canola oil': u'25 ml', u'rice wine vinegar': u'50 ml', u'all purpose flour': u'98.3333333333333 ml', u'black pepper': u'3.33333333333333 ml', u'garlic': u'1.66666666666667 clove', u'brown sugar': u'25 ml', u'grated fresh ginger': u'3.33333333333333 ml', u'ketchup': u'50 ml', u'red pepper flakes': u'1.66666666666667 ml'}"
60,https://www.bigoven.com/recipe/slow-cooker-chicken-cacciatore/1179352,Slow Cooker Chicken Cacciatore,NA,NA,45,150,"{u'boneless chicken breast halves': u'10 skinless,', u'bell pepper': u'3.33333333333333 green', u'minced garlic': u'50 ml', u'fresh mushrooms': u'378.333333333333 g', u'finely diced': u'1.66666666666667 onion,', u'spaghetti sauce': u'1.66666666666667 (28 ounce) jar'}"
61,https://www.bigoven.com/recipe/slow-cooker-london-broil/1157522,Slow Cooker London Broil,4,1,30,176,"{u'package dry onion soup mix': u'1.25 (1 ounce)', u'condensed cream of mushroom soup': u'1.25 (10.75 ounce) can', u'condensed tomato soup': u'1.25 (10.75 ounce) can', u'flank steak': u'1.1375 kg'}"
62,https://www.bigoven.com/recipe/slow-cooker-pork-tenderloin/581099,Slow Cooker Pork Tenderloin,NA,NA,45,1252,"{u'olive oil': u'300 ml', u'Garlic powder': u'70 ml', u'Maple syrup': u'300 ml', u'pork tenderloin': u'9.1 kg', u'low sodium soy sauce': u'590 ml', u'Yellow mustard': u'150 ml'}"
63,https://www.bigoven.com/recipe/slow-cooker-chicken-and-dumplings/481328,Slow-Cooker Chicken and Dumplings,NA,NA,45,187,"{u'Butter': u'75 ml', u'flaky refrigerator biscuits': u'10 large', u'Chicken broth': u'2.5 can (14oz)', u'Chicken breasts boneless and skinless': u'1.125 kg', u'Condensed cream of chicken soup': u'5 cans (10.5oz)', u'White onion': u'2.5 medium'}"
64,https://www.bigoven.com/recipe/slow-cooker-beef-stroganoff/1156121,Slow Cooker Beef Stroganoff,NA,NA,60,108,"{u'chopped onion': u'295 ml', u'cream cheese': u'282.5 g', u'cubed beef stew meat': u'1.125 kg', u'Worcestershire sauce': u'37.5 ml', u'water': u'147.5 ml', u'condensed golden mushroom soup': u'2.5 (10.75 ounce) can'}"
65,https://www.bigoven.com/recipe/slow-cooker-pepper-steak/258604,Slow Cooker Pepper Steak,4.5,2,30,2474,"{u'Chopped onion': u'1180 ml', u'Red bell pepper': u'10', u'Low sodium Soy Sauce': u'30 Tbsp', u'Extra virgin olive oil': u'30 Tbsp', u'Beef bouillon cube': u'10', u'Cornstarch': u'10 Tbsp', u'Hot water': u'590 ml', u'white sugar': u'50 ml', u'Garlic powder to taste': u'', u'Green Bell pepper': u'10', u'Stewed tomatoes': u'10 (14.5 oz) can', u'salt': u'50 ml', u'Beef top sirloin steak': u'9.1 kg'}"
66,https://www.bigoven.com/recipe/slow-cooker-cassoulet/396132,Slow Cooker Cassoulet,NA,NA,45,594,"{u'Cannellini Beans': u'3.33333333333333 15 oz cans', u'Garlic cloves': u'3.33333333333333 large', u'Pepper': u'3.33333333333333 ml', u'Boneless Chicken Breasts': u'1.51666666666667 kg', u'Onion': u'1.66666666666667 medium', u'Dry White Wine': u'131.666666666667 ml', u'Chicken Broth': u'131.666666666667 ml', u'Kielbasa': u'0.75 kg', u'Fresh Parsley': u'98.3333333333333 ml', u'Salt': u'3.33333333333333 ml'}"
67,https://www.bigoven.com/recipe/chicken-with-stuffing-slow-cooker/762071,Chicken With Stuffing (slow cooker),4,2,285,759,"{u'olive oil': u'73.75 ml', u'finely shredded lemon peel': u'37.5 ml', u'boneless, skinless chicken thighs': u'1.25 kg', u'diced celery': u'296.25 ml', u'chopped Italian parsley': u'73.75 ml', u'Freshly ground pepper': u'2.5 ml', u'ground sage': u'18.75 ml', u'seasoned salt': u'2.5 ml', u'pecan or walnut pieces': u'73.75 ml', u'coarsely shredded carrot': u'296.25 ml', u'Nonstick cooking spray': u'', u'sourdough baguette': u'2366.25 ml', u'diced onions': u'296.25 ml', u'low-sodium chicken broth': u'296.25 ml'}"
68,https://www.bigoven.com/recipe/slow-cooker-hungarian-goulash/719950,Slow Cooker Hungarian Goulash,NA,NA,510,285,"{u'red wine vinegar': u'49.1666666666667 ml', u'thyme': u'1 tablespoon fresh or 1 teaspoon dry', u'top or bottom round steak': u'0 kg', u'butter or oil': u'49.1666666666667 ml', u'flour': u'98.3333333333333 ml', u'garlic': u'2.5 cloves', u'tomato paste': u'49.1666666666667 ml', u'egg noodles': u'5 cups dry', u'low sodium broth or water': u'2-4 cups (enough to cover meat)', u'onions': u'3-4', u'Hungarian paprika': u'98.3333333333333 ml'}"
69,https://www.bigoven.com/recipe/slow-cooker-kefta-tagine/684713,Slow Cooker Kefta Tagine,NA,NA,255,463,"{u'freshly ground black pepper': u'', u'onion': u'2.5 large', u'extra-virgin olive oil': u'75 ml', u'cold water': u'', u'eggs': u'10', u'parsley': u'12.5 ml', u'paprika': u'5 ml', u'bunch parsley': u'2.5 small', u'ground beef or lamb': u'1.125 kg', u'garlic': u'7.5 cloves', u'ground cinnamon': u'5 ml', u'kosher salt': u'', u'tomato puree': u'1135 g', u'diced tomatoes': u'1135 g', u'ground coriander': u'5 ml', u'ground cumin': u'5 ml', u'ground ginger': u'5 ml'}"
70,https://www.bigoven.com/recipe/slow-cooker-brisket/871829,Slow Cooker Brisket,5,1,615,363,"{u'': u'', u'light brown sugar': u'98.3333333333333 ml', u'CHILI SAUCE INGREDIENTS:': u'', u'Worcestershire sauce': u'few dashes', u'celery seed': u'3.33333333333333 ml', u'dried parsley': u'11.6666666666667 ml', u'beef brisket': u'1.66666666666667 kg', u'dry onion soup mix (or recipe below)': u'1.66666666666667 envelope', u'DRY ONION SOUP MIX INGREDIENTS:': u'', u'onion powder': u'8.33333333333333 ml', u'dried onion flakes': u'73.3333333333333 ml', u'sugar': u'3.33333333333333 ml', u'tomato sauce': u'708.333333333333 g', u'dry mustard': u'3.33333333333333 ml', u'chili powder': u'3.33333333333333 ml', u'chili sauce (or recipe below)': u'3.33333333333333 (12 oz) bottles', u'ground pepper': u'1.66666666666667 ml', u'garlic powder': u'3.33333333333333 ml', u""lemon's juice"": u'1.66666666666667', u'--': u'-- --', u'tomato paste': u'98.3333333333333 ml', u'salt': u'3.33333333333333 ml', u'turmeric': u'8.33333333333333 ml'}"
71,https://www.bigoven.com/recipe/slow-cooker-beef-stroganoff/799285,Slow Cooker Beef Stroganoff,NA,NA,45,733,"{u'chopped onion': u'2370 ml', u'sour cream': u'2270 g', u'Dijon mustard': u'300 ml', u'sliced mushrooms (about 2 cups)': u'2270 g', u'flour': u'790 ml', u'Worcestershire sauce': u'100 ml', u'beef broth': u'2370 ml', u'black pepper': u'20 ml', u'round top steak': u'4.5 kg', u'cream cheese': u'300 ml', u'garlic': u'30 cloves', u'fresh parsley': u'300 ml', u'salt': u'20 ml', u'dried dill': u'20 ml'}"
72,https://www.bigoven.com/recipe/slow-cooker-beef-barbacoa/687608,Slow Cooker Beef Barbacoa,NA,NA,45,442,"{u'garlic powder': u'37.5 ml', u'chili powder': u'73.75 ml', u'onion': u'1.25', u'ground black pepper': u'2.5 ml', u'bay leaves': u'3.75', u'distilled white vinegar': u'73.75 ml', u'can tomato sauce': u'1.25 (14 ounce)', u'boneless beef chuck roast': u'1.25 kg', u'salt': u''}"
73,https://www.bigoven.com/recipe/slow-cooker-beef-stroganoff/175862,Slow Cooker Beef Stroganoff,3.7,9,600,632,"{u'Pepper': u'0.775 ml', u'Dijon mustard': u'18.75 ml', u'Flour': u'73.75 ml', u'Worcestershire Sauce': u'18.75 ml', u'Fresh mushrooms': u'0.5625 kg', u'Condensed beef broth': u'1.25 10.5-oz can', u'Onions': u'2.5 medium', u'Dry white wine': u'73.75 ml', u'Sour cream': u'296.25 ml', u'Salt': u'12.5 ml', u'Beef stew': u'1.25 kg'}"
74,https://www.bigoven.com/recipe/slow-cooker-green-chili/405581,Slow-Cooker Green Chili,NA,NA,390,737,"{u'vegetable oil': u'50 ml', u'Garlic cloves': u'3.33333333333333', u'poblano chiles': u'5', u'Fresh cilantro leaves': u'', u'Ground black pepper': u'', u'boneless pork shoulder': u'1.66666666666667 kg', u'carrots': u'8.33333333333333 ,', u'flour tortillas': u'', u'small red potatoes': u'1.13333333333333 kg', u'yellow onion': u'1.66666666666667 medium', u'lime wedges': u'', u'Coarse salt': u'', u'low-sodium chicken broth': u'0 ml', u'ground cumin': u'3.33333333333333 ml'}"
75,https://www.bigoven.com/recipe/slow-cooker-beef-stroganoff/722252,Slow Cooker Beef Stroganoff,NA,NA,495,1265,"{u'beef stew meat': u'1.1375 kg', u'Noodles': u'7.5 Cups', u'Onion': u'296.25 ml', u'Cream Cheese': u'1.25 package', u'Sliced Mushrooms': u'1.25 jar', u'Black pepper': u'1.25 ml', u'Sour Cream': u'1.25 Container', u'Condensed Cream of Onion Soup': u'1.25 can', u'Condensed Golden Mushroom Soup': u'1.25 can'}"
76,https://www.bigoven.com/recipe/slow-cooker-macaroni-and-cheese/377652,slow cooker macaroni and cheese,NA,NA,30,516,"{u'butter': u'98.3333333333333 ml', u'cheddar cheese': u'394.166666666667 ml', u'Half-and-half cream': u'394.166666666667 ml', u'cheddar cheese soup': u'1 can 14.5 ozs.', u'Elbow Macaroni Noodles': u'1 pkg. 16 oz', u'velveeta cheese': u'394.166666666667 ml'}"
77,https://www.bigoven.com/recipe/slow-cooker-vegetarian-lasagna/443401,Slow-Cooker Vegetarian Lasagna,2,1,240,462,"{u'crushed tomatoes': u'1.25 28-ounce can', u'': u'', u'whole-wheat lasagna noodles (about 12 ounces)': u'18.75', u'container part-skim ricotta': u'1.25 15- to 16-ounce', u'shredded part-skim mozzarella': u'887.5 ml', u'Pinch of crushed red pepper (optional)': u'', u'garlic minced': u'3.75 cloves', u'baby spinach': u'1.25 5-ounce package', u'egg': u'1.25 large', u'diced tomatoes': u'1.25 28- ounce can', u'zucchini quartered lengthwise and thinly sliced': u'1.25 small', u'portobello mushroom caps': u'3.75 large or 4 small'}"
78,https://www.bigoven.com/recipe/slow-cooker-bolognese-sauce/503393,Slow Cooker Bolognese Sauce,NA,NA,440,564,"{u'Olive Oil': u'37.5 ml', u'Crushed Tomatoes': u'2.5 Cans', u'Heavy Cream': u'0.833333333333333 Cup', u'Thyme': u'0.625 Teaspoon', u'Black Pepper': u'1.25 Taste', u'Ground Sirloin': u'1.25 Pound', u'Tomato Paste': u'3.75 Tablespoons', u'Celery': u'1.25 stalk', u'Pasta': u'10 Portions', u'Ground Pork': u'1.25 Pound', u'Carrot': u'1.25 large', u'Garlic': u'5 cloves', u'Yellow Onion': u'1.25 whole', u'Red Wine - Dry': u'0.625 Cup', u'Nutmeg': u'0.15625 Teaspoon', u'Kosher Salt': u'1.25 Taste'}"
79,https://www.bigoven.com/recipe/slow-cooker-carne-guisada/192323,Slow-Cooker Carne Guisada,4.7,3,45,262,"{u'vegetable oil': u'37.5 ml', u'cilantro': u'', u'chili powder': u'5 ml', u'jalapeno': u'1.25 large', u'Flour tortillascilantro': u'', u'Cheddar': u'', u'bay leaves': u'2.5', u'dried oregano': u'5 ml', u'Salt and pepper': u'', u'diced tomatoes': u'1.25 can (14 oz)', u'beef chuck roast or bottom round': u'1.25 kg', u'all-purpose flour': u'111.25 ml', u'cloves garlic': u'6.25', u'green bell pepper': u'1.25 medium', u'low-sodium chicken broth': u'517.5 ml', u'ground cumin': u'8.75 ml', u'white onion': u'1.25 medium'}"
80,https://www.bigoven.com/recipe/slow-cooker-chicken-marrakesh/330937,Slow Cooker Chicken Marrakesh,4,1,45,1287,"{u'ground black pepper': u'20 ml', u'dried parsley': u'50 ml', u'ounce) can garbanzo beans': u'10 (15', u'sliced': u'10 onion,', u'ounce) can diced tomatoes': u'10 (14.5', u'sweet potatoes': u'20 large', u'ground cinnamon': u'10 ml', u'garlic minced (optional)': u'20 cloves', u'carrots peeled and diced': u'20 large', u'ground cumin': u'20 ml', u'salt': u'50 ml', u'skinless boneless chicken breast halves': u'9.1 kg', u'ground turmeric': u'20 ml'}"
81,https://www.bigoven.com/recipe/slow-cooker-chicken/391900,Slow Cooker Chicken,NA,NA,330,695,"{u'': u'', u'Chicken whole': u'5 kg', u'Smoked Paprika': u'', u'Garlic': u'4-6 Cloves', u'onion': u'2.5 Medium'}"
82,https://www.bigoven.com/recipe/slow-cooker-pulled-pork/432787,Slow Cooker Pulled Pork,NA,NA,45,1110,"{u'Garlic powder': u'6.25 ml', u'Red wine vinegar': u'12.5 ml', u'Homemade BBQ sauce': u'296.25 ml', u'Pork, boneless': u'1.875 kgs', u'sea salt': u'6.25 ml', u'Onions': u'2.5', u'Liquid Smoke': u'12.5 ml'}"
83,https://www.bigoven.com/recipe/slow-cooker-mac-and-cheese/1181558,Slow Cooker Mac and Cheese,NA,NA,30,71,"{u'butter': u'98.3333333333333 ml', u'whole milk': u'394.166666666667 ml', u""condensed Cheddar cheese soup (such as Campbell's"": u'0.833333333333333 (10.75 ounce) can', u'paprika or as desired (optional)': u'0.833333333333333 pinch', u'salt and ground black pepper': u'', u'package shredded Cheddar cheese': u'0.833333333333333 (16 ounce)', u'package elbow macaroni': u'0.833333333333333 (16 ounce)', u'evaporated milk': u'0.833333333333333 (5 ounce) can', u'well beaten': u'1.66666666666667 eggs,'}"
84,https://www.bigoven.com/recipe/easy-slow-cooker-ham/376458,Easy Slow Cooker Ham,3.8,5,45,312,"{u'Cloves': u'8.33333333333333 whole', u'Maple Syrup': u'0.833333333333333 Cup', u'Apple cider': u'5 Cups', u'Bone in Country Ham': u'0.833333333333333 (6 lb)', u'Vanilla extract': u'0.833333333333333 Tablespoon', u'Ground Nutmeg': u'4.16666666666667 ml', u'Ground Cloves': u'1.66666666666667 Tablespons', u'orange peel': u'0.833333333333333', u'Brown Sugar': u'295.833333333333 ml', u'ground Ginger': u'8.33333333333333 ml', u'Ground Cinnamon': u'25 ml'}"
85,https://www.bigoven.com/recipe/slow-cooker-meatloaf/369693,Slow Cooker Meatloaf,NA,NA,45,368,"{u'Light brown sugar': u'50 ml', u'Ketchup': u'196.666666666667 ml', u'Italian Seasoning': u'3.33333333333333 ml', u'Creole mustard': u'8.33333333333333 ml', u'Worcestershire sauce': u'25 ml', u'Cajun Seasoning': u'1.66666666666667 ml', u'Finely chopped onions': u'196.666666666667 ml', u'Water': u'98.3333333333333 ml', u'Kitchen Bouquet': u'11.6666666666667 ml', u'Black pepper': u'1.66666666666667 ml', u'Garlic': u'3.33333333333333 cloves', u'Kosher Salt': u'3.33333333333333 ml', u'Saltine Crackers': u'1.66666666666667 sleeve', u'Green Bell Pepper': u'98.3333333333333 ml', u'Egg': u'1.66666666666667 large', u'Lean Ground Beef': u'1.51666666666667 kg', u'Milk': u'98.3333333333333 ml'}"
86,https://www.bigoven.com/recipe/slow-cooker-pork-and-beans/258409,Slow Cooker Pork and Beans,4.7,3,45,126,"{u'dried pink beans pintos': u'0.5625 kg', u'chili powder': u'6.25 ml', u'Freshly cracked black pepper': u'', u'dry onion soup mix': u'2.5 envelopes', u'boneless pork loin roast': u'0 kg', u'Kosher salt': u'', u'water': u'1775 ml', u'Hot cooked rice': u'', u'of cayenne pepper or Cajun seasoning (like Slap Ya': u'1.25 ml', u'chopped pickled jalapenos': u'73.75 ml'}"
87,https://www.bigoven.com/recipe/slow-cooker-picadillo/590510,Slow Cooker Picadillo,NA,NA,45,576,"{u'Bell pepper': u'1.66666666666667', u'green olives': u'0.383333333333333 kg', u'Dried basil': u'8.33333333333333 ml', u'tomato paste': u'50 ml', u'Dried oregano': u'8.33333333333333 ml', u'Jalapeno pepper': u'1.66666666666667', u'ground beef': u'1.66666666666667 kg', u'Cumin': u'8.33333333333333 ml', u'garlic': u'6.66666666666667 cloves', u'beef stock': u'196.666666666667 ml', u'ghee': u'25 ml', u'onions': u'3.33333333333333 small', u'tomatoes': u'6.66666666666667'}"
88,https://www.bigoven.com/recipe/slow-cooker-pulled-pork/193363,Slow Cooker Pulled Pork,4.5,22,240,378,"{u'pork tenderloin': u'1.1375 kg', u'barbecue sauce': u'637.5 g', u'hamburger buns': u'10', u'root beer': u'15 fluid ounce'}"
89,https://www.bigoven.com/recipe/slow-cooker-beef-stroganoff-i/168623,Slow Cooker Beef Stroganoff I,4.6,38,315,1044,"{u'beef stew meat': u'2.5 kg', u'Golden mushroom soup': u'2.5 14.5-oz can', u'Worcestershire Sauce': u'37.5 ml', u'Mushrooms': u'1135 g', u'Dry onion soup mix': u'2.5 package', u'Whole wheat egg noodles': u'2.5 bag', u'Onions': u'295 ml', u'cream cheese': u'282.5 g'}"
90,https://www.bigoven.com/recipe/slow-cooker-honey-sesame-chicken/682425,Slow Cooker Honey Sesame Chicken,4.2,29,180,286,"{u'vegetable oil': u'75 ml', u'water': u'197.5 ml', u'sesame seeds': u'17.5 ml', u'diced onion': u'295 ml', u'Salt and pepper': u'', u'soy sauce': u'295 ml', u'honey': u'295 ml', u'cornstarch': u'50 ml', u'garlic': u'5 cloves', u'boneless skinless chicken thighs': u'6-8', u'minute rice': u'5 packets', u'ketchup': u'147.5 ml', u'red pepper flakes': u'2.5 ml', u'chopped': u'7.5 scallions,'}"
91,https://www.bigoven.com/recipe/slow-cooker-chicken-curry-light/854629,Slow Cooker Chicken Curry (Light),4.8,4,490,581,"{u'Onion': u'2.5 Medium', u'Fresh lemon juice': u'75 ml', u'Chicken stock': u'1.25 Cup', u'Cayenne pepper': u'5 ml', u'Can tomato sauce': u'37.5 Oz', u'Chicken breasts boneless and skinless': u'1.125 kg', u'Sweet potatoes': u'5 Medium', u'Coconut milk light': u'1.25 Cup', u'Curry powder': u'75 ml', u'Can chick peas': u'37.5 Oz', u'Salt': u'12.5 ml'}"
92,https://www.bigoven.com/recipe/heavenly-slow-cooker-chicken/237843,Heavenly Slow Cooker Chicken,4.2,6,240,251,"{u'butter': u'75 ml', u'boneless chicken breast halves': u'10 each', u'chive and onion cream cheese': u'567.5 g', u'dry white wine': u'295 ml', u'dry Italian style salad dressing mix': u'2.5 package', u'condensed cream of mushroom soup': u'2.5 can'}"
93,https://www.bigoven.com/recipe/slow-cooker-hawaiian-meatballs/333839,Slow Cooker Hawaiian Meatballs,5,3,255,765,"{u'vinegar': u'55 ml', u'Onion': u'1.25', u'Soy sauce': u'37.5 ml', u'cornstarch': u'37.5 ml', u'Brown sugar': u'296.25 ml', u'green bell pepper': u'1.25 large', u'package of precooked, frozen meatballs': u'1133.75 g', u'unsweetened pineapple chunks': u'25 oz. can'}"
94,https://www.bigoven.com/recipe/slow-cooker-mexican-macaroni-and-cheese/1272086,Slow Cooker Mexican Macaroni and Cheese,5,1,200,294,"{u'elbow macaroni': u'567.5 g', u'jalapeno': u'2.5', u'diced tomatoes with jalapenos (with liquid)': u'707.5 g', u'cream of mushroom soup': u'2.5 can (10 ounces)', u'water': u'592.5 ml', u'shredded Colby jack cheese or Mexican blend cheese': u'567.5 g', u'black pepper': u'0.625 sp', u'chopped cilantro': u'0.625 up', u'sour cream': u'567.5 g', u'diced green chilies': u'282.5 g'}"
95,https://www.bigoven.com/recipe/slow-cooker-pork-chops/364578,Slow Cooker Pork Chops,5,2,30,431,"{u'water': u'147.5 ml', u'dry onion soup mix': u'2.5 package', u'pork chops': u'4-6', u'golden mushroom soup': u'2.5 can'}"
96,https://www.bigoven.com/recipe/slow-cooker-barbecue-beef-sandwiches/165334,Slow Cooker Barbecue Beef Sandwiches,4.7,35,360,426,"{u'Onion': u'1 large', u'Chili powder': u'30 ml', u'Dark brown sugar': u'59 ml', u'Bacon': u'4 slices', u'Hot sauce': u'15 ml', u'Paprika': u'15 ml', u'Cider vinegar': u'15 ml', u'Sandwich rolls': u'10', u'Salt and fresh ground black pepper': u'', u'Boneless beef chuck-eye roast': u'1 5-lb', u'ground brown mustard': u'30 ml', u'Brewed coffee': u'355 ml', u'Ketchup': u'355 ml', u'Liquid smoke': u'5 ml'}"
97,https://www.bigoven.com/recipe/slow-cooker-salisbury-steak/259363,Slow Cooker Salisbury Steak,4.6,20,315,385,"{u'vegetable oil': u'37.5 ml', u'water': u'221.25 ml', u'pounds lean ground beef': u'2.5', u'(1 ounce) envelope dry onion soup mix': u'1.25', u'Italian seasoned bread crumbs': u'147.5 ml', u'(1 ounce) packet dry au jus mix': u'1.25', u'all-purpose flour': u'73.75 ml', u'Fresh sliced Mushrooms': u'10 Ounces', u'(10.75 ounce) cans condensed cream of chicken soup': u'2.5', u'milk': u'73.75 ml'}"
98,https://www.bigoven.com/recipe/slow-cooker-pork-tenderloin/611937,Slow Cooker Pork Tenderloin,4.2,6,365,249,"{u'Garlic powder': u'11.6666666666667 ml', u'Maple Syrup': u'73.3333333333333 ml', u'Pork Tenderloin': u'1.51666666666667 kg', u'Extra virgin olive oil': u'50 ml', u'Yellow mustard': u'25 ml', u'Reduced-sodium soy sauce': u'98.3333333333333 ml', u'Finely chopped onions': u'50 ml'}"
99,https://www.bigoven.com/recipe/sonoran-slow-cooker-carnitas/293540,Sonoran Slow Cooker Carnitas,5,1,435,4,"{u'Cilantro': u'0.5 bunch', u'Chipotle canned in adobo sauce': u'0.5 (7oz) can', u'Chicken broth': u'0.5 can', u'Garlic': u'1.5 cloves', u'Pork Loin': u'0.5 (4-5 lbs)', u'Ground coriander': u'22 ml', u'Kosher Salt': u'15 ml', u'Lime': u'0.5 whole'}"
100,https://www.bigoven.com/recipe/slow-cooker-sloppy-joes/166091,Slow cooker sloppy joes,4.7,3,360,398,"{u'onion': u'1 large', u'worcestershire sauce': u'3 tbs', u'ground beef': u'0.91 kg', u'Water': u'59 ml', u'chili sauce': u'1 bottle', u'sandwich buns': u'10', u'Salt': u'2 ml', u'red pepper sauce': u'1 ml'}"
